FIGF,LYVE1,CD300LG,SCARA5,PAMR1,SDPR,MYOM1,BTNL9,KCNIP2,SLC2A4,PDE2A,LEP,ACVR1C,ABCA10,AQP7,GPR146,ATP1A2,FXYD1,ARHGAP20,NPR1,ATOH8,ABCA9,ALDH1L1,ADAMTS5,RDH5,GPAM,CA4,KLHL29,GPIHBP1,LOC728264,MAMDC2,TMEM132C,ITIH5,HSPB7,HSPB6,DMD,SPRY2,IGFBP6,CXCL2,EBF1,KLB,CLEC3B,TMEM220,IBSP,HIF3A,IGSF10,CIDEC,C2orf40,LEPR,ANGPTL1,class
1.6978,31.1262,27.7306,16.9779,62.2524,143.7465,20.9394,102.4335,18.1098,8.489,162.4222,34.5218,25.4669,4.5274,15.2801,86.5874,280.1358,14.1483,24.335,259.1964,26.0328,50.9338,10.7527,226.3724,22.0713,296.5478,1.1319,49.236,32.2581,29.9943,15.8461,6.7912,322.0147,47.5382,148.8398,114.3181,101.8676,122.807,10.7527,189.5869,11.8846,313.5257,71.8732,24.335,11.3186,56.5931,45.2745,9.0549,400.5772,49.236,C
71.708,277.7053,222.512,363.3203,148.1964,602.7814,58.6701,235.5498,252.0643,73.0117,311.6037,678.4007,87.7879,13.907,172.0991,203.8244,67.362,101.6949,74.3155,505.867,68.2312,182.0947,43.4594,350.7171,121.2516,961.7558,101.6949,68.6658,182.5293,76.0539,48.292,91.6993,1302.4772,140.8083,1423.2942,130.3781,185.5715,540.6345,8.6919,450.239,108.2138,1027.3794,45.6323,14.7762,14.7762,49.9783,290.7432,46.0669,245.3281,82.5728,C
26.8328,34.0201,59.8946,29.2286,139.4346,268.3277,55.103,151.8927,133.6847,42.1658,307.6186,94.3939,62.7695,41.6866,138.9554,197.4126,56.0613,51.7489,207.4748,292.7647,29.7077,306.1811,42.1658,870.1485,118.1505,1319.1184,2.3958,151.8927,114.0393,146.1428,331.9406,54.6239,471.011,71.3943,579.7796,385.242,328.2223,329.1806,4.3124,544.322,119.7892,254.4322,66.1236,26.3536,9.5831,140.3929,490.6564,204.1207,199.8563,50.7906,C
39.653,89.2193,431.6398,572.9038,174.7212,518.7939,118.5461,218.0917,469.2276,101.1979,534.0768,1470.4667,107.8067,10.3263,228.418,233.7877,47.9141,125.1549,170.5907,799.2565,152.0033,80.9583,274.2668,672.0363,254.8534,1729.4506,105.7414,62.3709,297.8108,211.0698,99.9587,114.0025,2167.6993,258.9839,1821.1483,216.0264,152.8294,788.9302,2.4783,471.2929,231.3094,1532.0116,113.1764,8.6741,24.3701,211.8959,1283.767,39.653,223.482,177.6126,C
1.8629,84.9478,10.4322,32.4143,123.3234,482.4888,33.9046,24.9627,25.3353,7.8241,230.6259,4.8435,11.9225,11.9225,4.8435,109.1654,58.8674,27.9434,60.7303,121.0879,58.1222,104.6945,5.2161,251.4903,5.5887,263.0402,0.3726,49.9255,47.3174,99.851,97.9881,77.8689,362.8912,32.4143,232.1162,178.0924,155.3651,131.1475,21.9821,214.6051,42.8465,121.8331,63.7109,54.769,4.0984,244.4113,16.0209,35.0224,482.1423,53.6513,C
4.9909,22.6509,8.0622,29.1775,66.0332,34.9362,13.0531,20.7314,27.6418,16.5083,64.8815,14.2048,70.6402,3.4552,17.66,79.8541,3.0713,1.5357,76.7828,73.7115,20.3474,24.9544,5.3748,117.8616,14.5887,181.5913,0.3839,185.0465,10.3657,119.7812,107.4345,12.6692,159.3243,52.9801,205.394,259.142,159.3243,127.8434,19.9635,78.3185,21.1153,35.3201,35.704,128.6112,8.0622,105.9603,32.2488,44.534,71.6384,17.2761,C
23.7056,85.8529,12.1732,41.645,112.762,200.5369,52.5368,65.9914,11.5325,7.6883,256.2772,4.4849,0,16.0173,3.2035,117.8875,78.1645,41.645,64.71,327.3941,39.0823,134.5455,1.2814,246.6668,7.6883,249.2296,1.9221,84.5715,95.4633,225.5239,39.723,12.8139,249.2296,23.0649,129.42,113.4027,214.6321,237.6971,10.2511,243.4633,23.0649,451.0479,21.1429,74.3204,7.0476,158.2512,5.7791,23.7056,116.6382,73.039,C
7.3382,13.6758,28.6858,12.008,76.7178,374.2495,26.0173,92.7285,48.032,21.014,163.4423,36.6911,25.3502,40.3602,60.7071,99.7332,36.024,30.02,60.3736,160.7738,32.6885,108.072,20.3469,289.1928,30.2068,514.3429,1.3342,65.3769,53.3689,172.1147,124.7498,50.3669,450.9673,34.3562,196.4643,188.7925,220.8139,81.7211,27.3516,191.461,25.0167,78.7191,26.6845,6.6711,5.0033,183.7892,112.7418,21.6811,141.1508,89.7265,C
3.1801,46.9069,17.4907,55.2547,268.7208,132.3728,11.1304,58.4348,13.118,12.323,116.0746,0.795,27.8261,1.5901,3.5776,148.671,6.3603,50.4845,48.8945,157.0188,72.3479,20.6708,3.1801,147.4784,8.646,199.9505,23.0559,41.3417,60.0249,13.5155,17.4748,12.323,887.6531,21.0683,358.1618,98.5839,217.0437,256.7953,8.3478,194.3853,9.5404,240.8946,38.559,1.9876,6.3603,31.8013,2.3851,17.8882,122.8602,66.7827,C
56.8263,180.4861,148.6776,320.5861,189.421,1185.1322,101.8585,156.183,172.9807,55.7541,472.4803,1385.99,172.9807,27.8771,181.9157,149.035,130.8077,69.6926,63.9743,551.4653,86.133,138.6705,85.7756,260.9006,115.1608,1865.9757,17.5125,71.1222,95.7827,58.6133,135.0965,101.5011,1177.6269,331.6655,737.6698,170.1215,373.1237,316.2974,9.2924,436.0257,109.7212,332.0229,49.6783,42.8878,18.9421,275.9114,456.7548,11.0793,524.4317,158.6848,C
1.8367,17.9076,13.3159,14.6934,594.6252,82.1914,45.4578,74.8447,69.3347,27.091,261.7269,55.5596,49.5904,14.2343,61.0696,101.9357,78.9772,14.2343,29.3869,114.7925,14.6934,51.8862,19.2851,50.5087,43.8507,762.2222,0.4592,41.3253,22.9585,58.7738,36.7336,38.1111,275.0428,93.6707,334.2758,155.6586,85.4056,146.0161,6.4284,185.5047,26.1727,139.5877,39.9478,2.2959,2.2959,39.4886,194.2289,3.6734,83.1373,41.7845,C
2.4631,13.4348,6.2696,30.0045,16.3457,15.2262,11.1957,19.4805,36.7219,208.0161,53.9633,1.7913,15.8979,1.3435,2.9109,74.5634,2.9109,0.8957,5.5979,39.4089,17.0175,7.837,26.8697,287.0578,13.3408,507.3892,0.6717,157.6355,7.1652,27.3175,40.9203,1.7913,61.8003,24.1827,61.1285,469.7716,111.5092,34.9306,19.2566,132.3332,25.0784,47.6937,114.1961,33.811,729.7358,245.4098,15.5799,37.8415,206.657,7.3892,C
113.1008,181.6468,241.6245,116.1854,312.9123,1223.2028,98.7062,477.7654,173.4213,183.3605,385.5711,246.08,176.8486,64.5737,181.3041,171.7077,457.2016,69.9169,76.086,476.0518,74.3724,210.0934,112.0727,442.4642,85.494,1346.5856,44.5549,162.7967,123.7255,363.6364,190.1774,107.2744,917.8305,166.224,630.9656,468.5117,412.9895,138.8056,19.8783,358.4954,92.5371,349.9272,60.6632,1.7136,37.7003,208.3797,382.4865,104.5326,469.9923,104.8753,C
2.4155,103.865,26.8721,8.4541,75.1814,281.4018,33.8165,123.1888,21.1353,18.4179,344.2039,45.5919,18.7199,3.0193,13.2851,198.3702,66.7273,15.0967,57.3673,325.786,30.7972,125.9062,16.0025,165.4594,19.4022,326.9937,0.6039,58.877,186.5948,105.6766,67.9289,14.4928,554.9534,74.8795,228.8654,194.747,201.6914,202.8992,11.4735,334.2401,32.0049,253.624,51.3287,18.7199,4.2271,38.6475,95.7128,25.3624,203.4819,67.3311,C
17.3316,38.5873,44.8005,18.9666,106.2786,198.1687,45.7816,53.3028,161.2165,25.8339,164.8136,179.8561,97.7763,7.5213,141.5958,85.0229,80.7717,24.5258,53.9568,228.5808,25.5069,113.4729,96.1413,162.5245,48.2178,650.0981,5.5592,30.085,54.6109,100.7194,74.5128,87.639,595.1602,77.8286,481.6874,112.1648,133.7475,244.9313,19.2937,218.1164,53.9568,95.8143,82.4068,23.8718,2.9431,52.3218,354.4801,21.9097,326.4127,41.8574,C
10.0164,116.7293,20.0327,48.1556,135.6063,187.9996,22.7295,74.3523,63.1802,6.5492,118.6555,91.3031,17.336,11.1721,20.8032,60.4835,18.1065,22.7295,108.2539,166.0406,27.7376,132.1391,10.4016,307.4256,25.8962,302.8027,1.541,59.713,55.8605,151.0161,55.456,12.7131,460.3679,38.1393,212.2701,110.1801,167.5816,219.975,14.6393,278.5322,9.2459,204.1799,59.713,235.3848,4.2377,140.9997,49.6966,9.6311,114.8416,101.7047,C
17.9135,16.0279,30.4845,20.4277,33.3129,66.3115,91.7676,35.5128,63.4831,19.4849,64.4259,122.2521,52.7978,6.914,38.027,81.3966,15.7136,6.914,20.742,170.9643,11.3138,20.742,14.1423,97.4245,32.0558,308.3015,2.1999,34.2557,22.9419,43.6839,16.6565,20.1135,237.5902,39.5984,131.9945,708.6849,286.6167,62.5403,9.7425,134.1944,30.4845,82.0252,399.7549,76.3683,17.5993,49.6551,78.6279,9.4282,136.6332,24.8275,C
38.734,24.7467,66.7085,52.3626,125.1681,134.8516,50.2107,163.1848,44.1137,13.27,178.6067,58.101,24.0294,14.3459,34.4302,114.7673,44.1137,39.0926,86.0755,186.1383,21.5189,152.4254,40.8859,339.9982,39.3437,471.622,2.5105,68.1431,185.0623,91.0966,94.2311,38.734,459.7866,114.05,222.7203,204.0707,217.6993,154.9359,7.173,214.1128,25.1054,202.6361,58.101,20.4429,2.5105,199.0496,72.8055,98.6282,204.4831,51.2866,C
67.1745,106.081,119.4551,36.7788,89.3633,250.4605,82.6763,159.5774,350.1584,82.0684,227.0558,333.4407,375.3868,19.7572,188.1493,151.0666,149.2428,22.7968,117.6313,520.6782,53.1925,137.9964,193.6206,455.3275,157.7992,2166.6049,19.7572,106.9928,76.9011,534.3562,173.3801,204.259,1433.4608,276.9047,764.7556,572.9588,282.072,97.8741,21.8849,423.7159,131.9173,71.4299,68.0863,210.9461,76.5971,115.5036,702.1405,43.7698,384.6392,70.518,C
147.1338,56.6879,337.5796,152.2293,389.172,569.4268,145.2229,408.9172,622.9299,154.7771,273.2484,641.4013,304.4586,45.2229,485.3503,313.3758,231.2102,226.7516,92.9936,567.5159,83.4395,96.8153,152.8662,805.7325,351.5924,1795.5414,57.9618,292.9936,203.8217,701.2739,291.6242,249.0446,1335.6688,436.9427,2903.8217,812.7389,521.6561,291.7197,131.8471,608.9172,315.2866,605.0955,175.7962,3.8217,30.5732,137.5796,2240.7643,364.9682,249.0701,160.5096,C
75.0487,499.6751,231.9688,159.1943,363.2229,686.1598,132.8785,425.601,386.2898,123.4568,558.4795,415.8545,253.0864,102.0143,245.2891,122.807,250.8122,138.0767,149.7726,731.6439,352.8265,573.4243,239.7661,347.3034,126.6049,1444.1196,44.1845,181.9363,270.6303,473.6842,225.7797,297.271,1374.9188,273.5543,1222.872,489.9285,1360.9487,410.9812,637.102,690.3834,123.7817,301.8194,127.6803,7.1475,19.1683,238.1417,1076.0234,159.1943,1257.3717,235.5426,C
54.1625,159.4784,92.2768,73.7212,310.4313,578.7362,145.4363,352.0562,1098.7964,168.004,259.7793,1740.2207,402.2066,38.1143,989.9699,302.9087,465.3962,75.7272,107.8235,753.7613,53.1595,177.0311,447.342,568.2046,551.1535,6126.8806,12.0361,209.1274,151.4544,323.4704,223.671,389.1675,4158.9769,491.4744,1826.4794,356.5697,302.9087,513.5406,24.5737,603.3099,568.2046,312.4373,70.7121,7.5226,3.009,110.331,3144.6189,70.2106,455.9278,131.8957,C
38.2657,41.9989,75.1314,180.5953,149.7961,471.3212,26.1327,102.1974,79.3313,43.8655,158.1959,45.7322,53.1986,13.0663,90.531,133.4632,28.9326,64.865,55.0652,265.9931,124.1301,193.6617,59.2651,365.3906,64.865,537.5861,32.6658,106.8639,72.7981,104.064,245.7403,45.7322,489.054,43.8655,293.5258,202.0614,524.9864,288.8592,97.9975,264.5932,21.9328,144.1963,64.3983,4.6665,5.5999,126.9301,167.9957,216.9944,172.9282,32.6658,C
3.8627,94.4206,20.1717,43.3476,65.2361,91.4163,29.6137,57.9399,39.0558,33.0472,146.3519,36.0515,10.7296,7.7253,26.1803,116.7382,10.7296,9.8712,64.8069,182.8326,27.0386,111.1588,3.4335,583.691,22.5708,467.382,0.4292,61.8026,55.794,72.103,90.1202,17.1674,485.8369,29.6137,175.9657,197.4249,171.6738,153.6481,24.8927,206.4378,12.8755,141.6309,33.0472,43.7768,0.4292,118.4549,50.2146,13.3047,138.6266,39.0558,C
8.4156,47.9044,31.3968,25.2469,160.2207,151.1578,44.9913,44.3439,29.4547,4.8552,115.8768,68.9435,21.6864,5.5025,25.5706,42.7255,68.9435,14.5655,16.8313,115.2295,11.6524,21.6864,5.8262,213.304,22.9812,596.8627,0,25.5706,7.7683,45.9623,48.8754,11.0051,336.3017,29.4547,190.9702,116.5242,160.8681,61.8226,2.5894,146.6263,45.6386,177.3757,29.7784,450.8838,1.2947,46.6097,72.8276,25.5706,129.8144,59.2331,C
2.6843,11.8877,10.7373,8.053,116.5765,54.837,11.5043,39.8814,39.8814,22.625,69.409,3.8348,1.1504,6.5191,5.7521,58.6717,18.0233,6.1356,27.6102,79.3794,15.7225,26.0763,1.5339,105.0722,11.5119,264.9814,0,37.5806,35.6632,80.9133,57.4599,7.286,133.0659,14.1886,127.6973,119.6443,236.6042,161.8266,18.7903,107.7566,9.2034,107.3731,22.2416,9.5869,1.5339,68.2586,9.9704,16.8729,64.0672,30.2945,C
1.9186,21.1051,4.221,6.9071,19.1865,74.0599,18.0353,58.3269,6.1397,3.4536,114.3515,3.8373,8.0583,2.3024,1.9186,54.8734,66.0015,5.7559,40.6754,113.9678,16.1167,42.2103,5.7559,192.6324,9.977,229.4705,0,28.396,34.9194,55.2571,32.4751,1.9186,100.1535,32.617,76.3622,87.1067,110.8979,96.6999,1.9186,201.8419,15.7329,159.6316,30.6984,113.584,1.9186,130.4682,5.3722,3.4536,61.462,24.175,C
5.8954,24.6868,5.5269,5.5269,15.4753,47.8998,77.745,8.843,5.1584,6.6323,28.7399,1.8423,113.1172,9.58,2.2108,32.4245,2.2108,0,40.5306,182.0192,26.1606,5.8954,2.9477,99.1157,4.79,191.2307,0,126.3817,1.8423,15.1069,43.0619,1.1054,163.5962,27.266,22.8445,2055.6374,178.703,75.1658,56.7428,59.6905,46.7944,34.6352,253.5004,115.6964,5.1584,77.745,8.4746,0.3685,371.927,68.902,C
1.5095,19.0203,2.1134,3.321,67.3258,49.5132,10.2649,54.3437,10.5668,3.0191,106.5741,3.6229,4.8306,2.4153,9.6611,89.6671,5.1325,5.7363,52.2304,136.765,25.6623,48.6074,2.1134,336.6292,20.4302,240.6219,0,46.1922,32.0024,46.1922,108.3855,6.642,128.3116,48.0036,101.7435,115.6314,112.6123,204.9966,2.4153,201.0718,3.9248,173.598,27.7757,59.1743,3.6229,40.154,9.9841,10.2649,60.0951,94.4977,C
6.3956,13.2481,12.7912,12.3344,26.4961,43.8556,10.9639,45.2261,10.9639,25.1256,44.3125,3.6546,5.482,7.7661,5.0251,112.8369,2.2841,3.1978,10.5071,74.4632,17.8164,31.5212,3.6546,90.4523,16.2768,467.3367,0.4568,30.1508,16.4459,37.0032,2.741,2.741,81.7725,7.3093,50.2513,67.6108,89.5386,90.4523,18.73,100.0457,19.6437,82.2293,14.6185,32.4349,4.5683,18.2732,10.8771,1.3705,83.3486,36.5464,C
1.3189,61.9899,17.4759,4.2865,72.5414,449.0974,15.1678,61.9899,6.2649,3.6271,148.3802,0.9892,6.2649,6.9244,2.3081,47.8114,16.8164,18.4651,84.4118,148.3802,41.2167,134.8611,2.6379,265.1059,7.7125,460.3083,0,31.6544,35.941,29.3463,46.3375,10.8812,188.278,12.5299,285.2197,108.4824,177.067,75.509,4.6163,157.283,3.2973,121.6718,33.6328,9.2325,4.946,207.0728,1.4574,10.8812,298.2804,31.9842,C
134.5178,494.0778,812.6058,360.8291,361.2521,1292.7242,316.4129,809.2217,1149.3232,379.4416,871.8274,378.1726,1333.3333,170.8968,1060.4907,398.9002,755.0761,208.1218,195.8545,1370.9814,203.8917,918.3587,836.2944,761.8443,337.9146,1896.7851,192.4704,117.5973,354.9069,259.3063,188.6548,770.3046,2009.7293,232.6565,3283.8409,541.0321,496.1929,313.0288,49.9154,1181.0491,420.4738,592.6396,101.5228,2.1151,115.4822,550.3384,2763.9594,48.6464,1028.3968,343.4856,C
28.1342,19.0166,33.8652,28.3947,131.5532,198.2416,15.1091,132.5952,55.7473,16.1511,102.8981,37.7727,46.8903,21.3611,29.6972,60.6968,51.8398,9.8991,78.9319,138.5868,35.4282,151.8724,16.9326,249.0394,15.6301,534.8095,2.3445,106.5451,41.1592,165.4184,67.9362,46.1088,444.155,22.4031,137.8053,164.3764,190.4266,103.4191,14.0671,228.7203,31.2602,49.4953,39.5962,21.1006,11.2016,104.2006,88.831,46.3693,100.3269,39.5962,C
1.7507,10.8543,1.7507,0.7003,14.7059,23.4594,11.2045,26.2605,7.3529,3.5014,38.1653,1.4006,10.1541,3.8515,0.7003,51.4706,4.2017,2.1008,28.0112,26.9608,7.0028,67.9272,1.0504,29.4118,8.7745,529.4118,0,26.6106,15.4062,27.3109,13.8165,0,41.3165,7.0028,49.0196,19.958,46.2185,64.4258,5.2521,58.1232,20.3081,55.3221,18.9076,3.8515,2.1008,16.4566,0,1.0504,91.7507,9.1036,C
5.1901,71.065,181.6549,27.5477,87.8331,474.2988,105.3997,291.4463,451.9413,104.202,210.001,1227.6674,267.891,15.9697,333.7658,200.8184,297.0356,20.7606,118.5747,489.47,55.8938,53.0991,190.8374,532.1888,202.0361,3403.134,15.9697,101.8066,173.67,209.2025,178.7324,234.3547,1632.4983,456.7322,895.4986,507.0366,340.5529,245.5335,108.5937,344.5454,356.1234,523.8048,87.8331,64.6771,6.7871,112.5861,1412.117,97.0157,214.4086,61.8824,C
67.5386,333.5237,82.1302,197.1959,193.8607,258.064,38.3552,109.229,137.9954,39.6059,246.3906,166.345,74.209,50.4455,167.1788,122.1531,100.474,78.795,104.6431,323.518,36.2707,293.084,74.6259,630.3598,77.932,876.7505,3.7521,95.8881,55.0314,461.9304,165.7696,57.1159,1044.7631,59.2005,519.8801,353.1182,284.7459,193.4438,32.1017,416.9046,54.6145,394.3918,68.7893,5.0029,13.7579,258.8978,282.6614,58.3667,226.0665,71.7076,C
2.2582,9.4091,15.0546,1.8818,91.8329,103.8766,35.7546,60.971,45.5401,50.4328,74.8965,48.551,57.9601,2.6346,112.1566,74.1438,65.4874,12.42,16.56,141.513,21.0764,10.1618,59.8419,136.2439,27.4746,1041.0237,0.3764,35.0019,32.3673,76.0256,50.8092,53.0674,321.4151,66.9928,240.4968,107.2638,75.6492,174.633,1.5055,138.1257,49.3037,167.8585,28.9801,13.1728,2.2582,13.9255,260.0677,13.9255,108.7768,44.0346,C
14.1086,136.1069,69.2983,318.2744,378.0287,863.947,53.1149,354.376,98.7605,21.5779,228.643,148.9707,42.3259,41.911,61.8291,109.1345,41.0811,78.0125,216.6092,361.0153,93.781,203.7454,49.3803,458.116,54.2643,810.4172,6.2244,151.8754,151.0455,196.6911,390.4526,73.4479,1224.1324,107.4747,746.9283,355.2059,456.4562,375.9539,35.2716,401.2665,18.6732,278.0233,49.3803,47.3055,5.8094,209.1399,129.8825,56.0196,362.8204,175.9431,C
32.4032,52.6553,207.0207,168.3168,263.7264,772.2772,77.4077,275.4275,120.162,35.1035,306.4806,522.9523,72.4572,9.0009,105.7606,148.9649,50.8551,26.1026,57.6058,362.2862,72.4572,184.0684,67.5068,216.0216,63.0063,533.3033,26.5527,91.8092,76.0576,116.5617,133.2133,54.0054,821.7822,85.5086,586.4086,338.4338,401.8902,203.8704,18.4518,470.7471,41.8542,418.9919,71.1071,5.8506,7.2007,195.3195,261.4761,76.0576,226.0621,90.9091,C
4.0148,29.6479,2.7795,7.1032,4.6325,43.8542,20.6918,37.3687,16.677,4.3237,37.9864,5.559,428.6597,3.3972,2.1618,49.1044,4.9413,1.853,15.7505,59.2959,11.4268,25.6331,6.1767,155.9605,6.992,276.714,0.3088,25.6331,3.3972,69.4873,326.2415,1.853,94.5028,8.3385,21.9271,195.7999,150.7103,46.6337,41.6924,52.1927,11.4268,28.4126,48.1779,16.3681,2.1618,72.2668,2.4707,4.3237,185.9141,9.265,C
36.523,17.531,81.0811,75.2374,177.8671,449.233,46.3842,133.6742,104.0906,23.3747,189.1892,232.2863,57.7064,57.3411,79.6202,187.7283,85.0986,63.1848,63.55,197.5895,43.8276,66.1066,59.8977,510.2264,54.0541,957.9985,5.1132,282.6881,72.6808,700.1461,218.3346,65.7414,715.4858,153.7619,437.1804,632.5785,434.989,142.4397,54.4193,232.2863,54.7845,131.1176,150.4748,6.5741,14.9744,99.7078,291.8188,416.3623,315.9715,53.6888,C
2.1432,39.8628,21.4316,14.5735,119.5885,413.2019,35.1479,51.8646,75.868,42.4346,274.7535,159.0227,56.5795,10.2872,98.5855,106.7295,31.7188,34.7192,43.2919,216.8881,55.2936,42.8633,36.4338,267.4668,81.0244,627.5182,0.8573,101.5859,107.1582,161.1659,151.4959,49.7214,345.4779,117.874,454.7793,351.4788,273.039,285.0407,54.4363,201.0287,46.721,207.8868,80.5829,11.1444,5.1436,117.0167,277.754,77.1539,417.6382,47.5782,C
50.2656,114.8345,204.3318,185.1246,93.9926,468.3286,228.443,227.6257,255.4148,104.6179,404.1684,1711.8921,132.407,22.8852,258.2754,169.5954,192.0719,71.9248,111.5652,633.02,90.3147,240.2942,83.7761,438.0875,155.0633,2096.4446,63.7515,87.454,208.0098,213.7311,180.9767,84.1847,1177.36,399.2644,1511.2383,250.5108,269.718,396.4038,24.1112,555.7826,144.6669,648.1406,85.4107,183.8987,31.0584,96.036,950.5517,52.7176,389.53,187.9853,C
23.0437,50.8881,63.8502,29.7648,58.0893,181.9491,18.723,146.4234,133.9414,41.2866,193.471,155.0648,63.8502,11.0418,117.1387,153.1445,59.0494,35.5257,30.7249,298.6078,36.4858,70.5713,22.5636,215.0744,54.2487,507.9213,18.2429,32.1651,105.6169,128.6606,47.5276,57.1291,490.6385,76.3322,575.132,111.8579,131.541,139.2223,35.5257,317.3308,38.4061,224.1959,53.2885,45.1272,3.8406,28.8046,241.4786,12.482,234.0086,28.8046,C
54.175,69.6536,62.6882,138.1463,429.5304,482.9315,37.9225,59.2055,72.7493,18.9613,238.757,124.9895,56.1098,54.175,50.6923,123.4416,111.4457,45.6618,75.458,238.37,120.7329,249.979,29.4093,318.4716,48.7575,759.611,0.7739,102.1586,40.6313,143.1768,314.1415,48.3705,587.7988,71.2014,361.8117,312.6672,476.3531,148.5943,179.5515,241.4657,43.727,172.1991,76.232,7.7393,10.448,315.3759,167.9425,105.6413,446.2163,84.3582,C
67.2569,256.5285,240.1607,1006.1751,586.5635,1919.7976,283.0147,229.1496,220.8169,73.804,747.2658,205.0443,113.682,43.4491,191.3548,205.6395,218.1385,247.8982,165.1663,890.1123,217.8409,460.3824,105.0517,758.2769,114.2772,532.1033,28.8669,161.5951,278.2531,193.7356,369.5767,176.7726,1806.1156,230.0424,1725.4669,482.9998,780.0015,906.4802,47.0203,896.0643,75.292,1636.1878,70.5305,3.8688,11.0111,308.0128,537.1624,130.645,1132.3979,466.0368,C
36.8441,88.2025,345.3666,113.8817,56.9408,494.6036,60.6624,338.6677,167.1009,46.1481,432.0804,429.8474,55.08,21.9576,101.9725,190.1749,30.1451,59.546,72.5716,327.1306,109.7879,96.7622,58.8016,350.5769,108.6714,822.8508,26.4235,80.387,129.1403,134.3506,129.8809,42.4265,710.0856,173.7998,1092.6684,201.7119,263.1187,317.4544,43.543,416.0774,67.3614,269.0733,59.546,18.6081,12.6535,112.0208,464.8307,46.1481,284.7637,103.8333,C
9.322,68.6441,1.6949,10.1695,114.4068,25.4237,5.0847,26.2712,10.1695,0.8475,50.8475,2.5424,14.4068,0.8475,1.6949,83.8983,0.8475,0.8475,78.8136,87.2881,25.4237,44.0678,3.3898,289.8305,33.4746,293.2203,0,16.1017,9.322,92.3729,172.8814,5.9322,410.1695,42.3729,61.0169,81.3559,176.2712,183.8983,24.5763,98.3051,8.4746,62.7119,24.5763,133.0508,11.0169,114.4068,4.2373,8.4746,106.8983,50,C
2.4375,14.0158,1.2188,1.8282,33.5161,34.7349,35.9537,25.5941,30.4692,5.4845,42.6569,45.0945,41.4381,6.0938,81.0481,76.1731,12.1877,2.4375,117.6112,78.6106,10.9689,14.6252,4.2657,42.0475,3.0469,712.9799,0,15.844,49.3601,48.7508,51.1578,1.2188,146.2523,39.61,137.1115,42.0475,63.376,15.844,3.0469,106.0329,17.6722,58.5009,18.2815,0,653.2602,54.8446,5.4845,2.4375,60.518,6.7032,C
28.9028,69.6835,70.0794,12.2738,186.8785,230.4307,44.74,85.9166,5.543,6.7308,184.5029,0.3959,1.5837,2.7715,3.9593,86.3125,41.5726,13.0657,24.9435,192.0256,55.0341,38.0092,2.7715,106.9008,7.0079,181.3355,4.7511,164.7065,88.2922,29.6947,102.4862,12.2738,248.2475,56.2219,137.3874,361.8792,178.9599,154.0164,6.7308,249.4353,5.9389,256.958,86.7085,17.8168,5.9389,80.3736,0,127.4892,133.4756,29.6947,C
5.4945,25.5102,10.989,18.4458,130.2983,87.9121,16.0911,74.9608,11.3815,12.5589,53.7677,22.3705,7.0644,6.6719,5.4945,65.1491,227.6295,8.2418,33.3595,65.5416,34.1444,18.8383,1.5699,224.4898,15.6986,229.1994,0.3925,46.7033,24.3328,47.4882,122.398,3.9246,101.2559,25.9027,117.3469,122.449,344.584,167.9749,9.0267,220.5651,50.6279,202.9042,23.5479,166.7975,0.3925,35.3218,18.8383,56.9074,214.7214,33.3595,C
26.6355,37.8505,89.7196,7.9439,86.9159,102.3364,30.3738,115.4206,157.0093,34.1121,200,126.1682,31.3084,2.8037,133.1776,114.0187,29.4393,23.3645,30.8411,331.3084,59.3458,40.6542,84.1121,283.6449,65.8879,492.0561,3.7383,293.4579,205.6075,280.3738,21.9626,338.3178,499.5327,100.9346,697.6636,78.0374,81.3084,189.7196,2.8037,216.3551,64.0187,380.3738,9.8131,7.9439,5.6075,19.1589,433.1776,41.1215,78.5047,12.6168,C
0.5755,16.9762,0.2877,0.2877,26.1836,37.1174,27.0468,10.6461,14.962,6.3301,51.2162,1.1509,1.1509,1.4387,3.165,25.3204,144.1536,8.0565,30.4996,61.2869,11.5093,14.962,1.7264,281.6893,3.5794,443.97,0,20.7167,5.7546,130.9179,44.984,0,207.4546,19.5658,36.2542,84.8809,164.2948,64.7396,0.5755,159.4034,8.3442,67.6169,49.4899,56.6831,2.3019,8.9197,2.3939,2.0141,282.7079,7.7688,C
35.0349,73.9627,148.6331,207.0247,647.6157,1643.8114,80.6865,265.4163,53.791,25.48,411.2183,61.5766,35.0349,57.3299,31.4961,204.1936,100.8582,87.7643,113.952,381.8455,248.4296,213.7486,43.1744,498.2748,30.0664,641.2457,7.0778,397.4166,180.8369,1460.8511,450.0823,81.7482,792.356,53.791,561.6208,921.5253,782.0932,457.2237,56.976,231.0891,24.4183,151.1103,82.1021,1.7694,45.2977,271.0785,88.1182,207.7325,1457.0468,124.2148,C
60.7728,175.6191,911.1138,261.7538,692.4273,1275.2722,247.8765,628.3048,644.5747,395.2626,807.2736,1907.8837,383.778,36.8465,549.348,332.0971,800.5742,152.6498,137.8155,1115.923,245.4839,79.4353,491.4463,353.6308,425.0126,4031.5827,131.5947,141.6437,407.7043,476.1335,285.1824,285.2016,1834.6692,1089.604,2518.9616,482.8329,427.3238,413.9251,140.2082,426.8453,280.8948,674.7219,96.1838,4.3067,99.0549,191.4105,2511.7837,311.999,373.4849,212.4656,C
